artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
Mijares,0.5261250000000001,0.498375,226257.75,0.5705000000000001,0.00019700875,0.1140375,-8.741624999999999,0.0373375,125.71850000000002,0.29024999999999995,57.25,3,1,16,"['bolero', 'grupera', 'latin', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']"
Mika Ogawa,0.578,0.637,252713.0,0.7859999999999999,0.0,0.365,-2.32,0.038,140.005,0.595,51.0,0,1,2,['anime latino']
Mika Singh,0.07683333333333332,0.7346666666666666,259632.0,0.882,0.03576666666666667,0.20133333333333334,-5.282333333333333,0.08639999999999999,113.979,0.4903333333333333,53.66666666666666,2,1,3,"['bhangra', 'desi hip hop', 'desi pop', 'filmi', 'indian folk', 'modern bollywood', 'punjabi pop', 'sufi']"
Mike & The Mechanics,0.3525999999999999,0.6282857142857143,268727.5714285714,0.537,6.169285714285713e-05,0.1156285714285714,-12.971714285714285,0.03257142857142857,107.154,0.5888571428571427,42.42857142857143,11,1,14,"['album rock', 'art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
Mike Abene,0.909,0.784,147267.0,0.165,0.494,0.114,-20.410999999999998,0.0772,134.989,0.7090000000000001,22.0,4,0,1,[]
Mike Bahía,0.273,0.736,181845.0,0.585,0.0,0.106,-4.617,0.34600000000000003,171.93200000000004,0.363,78.0,7,1,1,"['colombian pop', 'latin', 'latin pop', 'reggaeton']"
Mike Birbiglia,0.875,0.52,391853.0,0.8320000000000001,0.0,0.535,-6.715,0.924,105.209,0.56,43.0,3,0,2,"['clean comedy', 'comedy', 'comic', 'new comedy']"
Mike Bloomfield,0.21546294117647047,0.4088235294117647,372891.70588235295,0.5198235294117647,0.3586465923529412,0.3801470588235295,-9.411588235294117,0.03628235294117648,113.55882352941177,0.5238823529411765,30.764705882352942,0,1,17,"['blues', 'blues rock', 'chicago blues', 'electric blues', 'modern blues', 'traditional blues']"
Mike Chapman,0.0256,0.6409999999999999,185067.0,0.531,0.000248,0.17800000000000002,-13.690999999999999,0.0496,145.886,0.846,44.0,9,1,2,[]
Mike Curb Congregation,0.5115,0.409,165040.0,0.6865,0.0,0.1885,-8.901499999999997,0.03865,90.3835,0.955,35.5,5,1,4,[]
Mike D,0.048400000000000006,0.7184999999999999,294923.25,0.583,0.0,0.1176,-8.0165,0.19920000000000004,125.29475,0.5710000000000001,34.0,1,0,4,"['belgian dance', 'belgian edm', 'big room', 'edm', 'electro house', 'progressive electro house', 'tropical house']"
Mike Douglas,0.8905000000000001,0.255,92600.0,0.12300000000000001,5.7e-07,0.1295,-17.6725,0.0373,88.48200000000001,0.211,52.0,4,1,4,['movie tunes']
Mike E. Clark,0.02747333333333333,0.7556666666666666,394440.33333333326,0.654,0.5493391333333334,0.08626666666666667,-8.01,0.15373333333333333,117.714,0.7453333333333334,34.666666666666664,9,1,3,[]
Mike Faist,0.168,0.677,222960.0,0.731,0.0,0.10300000000000001,-5.7079999999999975,0.12,97.86399999999999,0.603,65.0,7,1,1,['show tunes']
Mike G,0.11195,0.5589999999999999,207960.0,0.657,0.0,0.6615,-7.855999999999997,0.30400000000000005,78.8275,0.601,49.0,11,1,4,[]
Mike Gordon,0.08985,0.488,317000.0,0.6815000000000001,0.5645,0.10115,-7.9670000000000005,0.0543,97.176,0.8884999999999998,41.5,5,1,4,['jam band']
Mike Hutchinson,0.12600000000000006,0.6449999999999999,332906.66666666674,0.7846666666666667,0.0022634333333333327,0.0641,-6.976333333333333,0.06686666666666667,106.43700000000001,0.816,25.66666666666667,0,1,6,[]
Mike Jones,0.1073795238095238,0.7273809523809525,261826.3809523809,0.7044761904761904,3.766666666666666e-05,0.1877333333333333,-5.925666666666667,0.2045714285714285,129.75161904761907,0.5977142857142856,51.714285714285715,9,1,21,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Mike Krol,0.13931500000000002,0.4675,94326.5,0.8255,0.20150910000000002,0.2305,-6.065,0.05280000000000002,143.189,0.447,49.5,7,1,4,['indie garage rock']
Mike Lang,0.743,0.14800000000000002,280627.0,0.0671,0.413,0.063,-20.665,0.0373,94.012,0.0392,39.0,2,1,2,[]
Mike Laure,0.6623333333333333,0.6748333333333333,166833.5,0.5755,0.012684191666666664,0.21005,-9.062333333333333,0.09788333333333334,131.20533333333333,0.9470000000000001,42.16666666666666,9,1,12,"['bolero', 'cumbia', 'mexican rock-and-roll', 'ranchera']"
Mike Leander,0.0794,0.688,165573.0,0.6629999999999999,0.0,0.11900000000000001,-8.852,0.29600000000000004,94.0,0.816,35.0,5,1,2,[]
Mike Love,0.406,0.851,482173.0,0.505,1.15e-06,0.13,-5.648,0.139,112.84299999999999,0.784,53.0,2,0,2,['reggae rock']
Mike Marshall,0.7173333333333334,0.424,258906.66666666663,0.381,0.6233333333333334,0.1426,-15.432666666666668,0.13393333333333335,102.24600000000001,0.3605,45.66666666666666,4,0,3,"['bluegrass', 'classical mandolin', 'mandolin', 'progressive bluegrass']"
Mike McDonald,0.7034999999999999,0.16001666666666667,155804.33333333337,0.10495,0.7869999999999999,0.16933333333333336,-23.948166666666665,0.04045,96.82366666666668,0.047449999999999985,0.0,11,1,12,[]
Mike Ness,0.005697366666666666,0.542,222999.66666666663,0.9096666666666668,0.17467011000000002,0.13143333333333332,-4.846666666666667,0.0343,122.80466666666666,0.773,39.0,3,1,6,"['psychobilly', 'punk', ""punk 'n' roll"", 'rockabilly']"
Mike Nowak,0.975,0.17300000000000001,169533.0,0.129,0.9640000000000001,0.10099999999999999,-20.377,0.042,62.98,0.0339,52.0,6,0,2,[]
Mike Oldfield,0.447,0.4102,742058.6,0.3851999999999999,0.5932000000000001,0.21182000000000006,-15.022199999999998,0.0321,129.71560000000002,0.29198,48.8,4,0,10,"['album rock', 'art rock', 'new age', 'progressive rock', 'symphonic rock']"
Mike Perry,0.0225,0.632,183414.0,0.575,1.81e-06,0.10400000000000001,-6.478,0.028999999999999998,90.037,0.188,74.0,5,1,1,"['dance pop', 'deep pop edm', 'deep tropical house', 'edm', 'electro house', 'pop', 'pop edm', 'swedish tropical house', 'tropical house']"
Mike Pinto,0.2475,0.7375,225720.0,0.5045000000000001,1.076e-05,0.115,-7.2655,0.1003,85.07100000000001,0.831,43.5,2,1,4,"['reggae rock', 'west coast reggae']"
Mike Portnoy,0.00032950000000000004,0.3545,465713.5,0.9295,0.6799999999999999,0.35650000000000004,-4.0355,0.07115,141.227,0.6094999999999999,45.5,7,1,2,['rock drums']
Mike Posner,0.1816957894736842,0.7054210526315791,220796.63157894733,0.6541052631578946,0.005728111578947368,0.17139473684210527,-5.599526315789475,0.08598947368421052,97.82736842105264,0.6020000000000001,56.21052631578947,7,0,19,"['dance pop', 'pop', 'pop rap']"
Mike Ratledge,0.804,0.295,237413.0,0.408,0.14800000000000002,0.165,-16.632,0.0693,150.454,0.16399999999999998,60.0,4,0,1,[]
Mike Reid,0.609,0.57,190467.0,0.682,1.04e-06,0.205,-12.550999999999998,0.0294,154.293,0.915,31.0,4,1,2,['deep contemporary country']
Mike Reilly,0.602,0.525,248000.0,0.297,1.65e-06,0.0981,-18.160999999999998,0.0385,180.612,0.611,48.0,2,1,2,[]
Mike Reno,0.4930000000000001,0.5863333333333333,229644.33333333328,0.318,3.9366666666666665e-06,0.07523333333333332,-12.25,0.03236666666666667,129.02700000000002,0.07123333333333334,38.66666666666666,8,1,3,[]
Mike Ryan,0.1843825,0.50775,208175.0,0.69425,7.325000000000003e-06,0.2265000000000001,-5.1975,0.030775000000000007,147.49899999999997,0.445,53.0,7,1,8,"['contemporary country', 'red dirt', 'texas country']"
Mike Sammes Singers,0.995,0.745,105147.0,0.15,7.64e-05,0.124,-13.87,0.0521,95.01299999999999,0.9229999999999999,42.0,0,1,2,['vocal harmony group']
Mike Seeger,0.8600000000000001,0.447,186866.5,0.3705,0.013959,0.301,-12.0545,0.0382,135.289,0.6134999999999999,13.0,7,1,4,"['american folk revival', 'appalachian folk', 'banjo', 'old-time', 'string band', 'traditional folk']"
Mike Sherm,0.21390000000000006,0.8215,128404.0,0.5754999999999999,0.027999999999999997,0.191,-9.843,0.17925,101.998,0.2915,59.5,10,1,4,"['cali rap', 'west coast trap']"
Mike Shinoda,0.018216666666666662,0.562,223426.33333333328,0.8006666666666665,0.00594,0.08816666666666667,-4.137666666666667,0.1132,112.08466666666668,0.514,32.333333333333336,0,0,3,"['alternative hip hop', 'rap rock']"
Mike Shorey,0.21650000000000005,0.59,223240.0,0.6465,0.0,0.0839,-6.309,0.474,192.1185,0.782,52.0,9,1,2,[]
Mike Smiff,0.0197,0.73,222316.0,0.6379999999999999,8.769999999999999e-05,0.09205,-8.439499999999999,0.03465,95.0145,0.121,50.5,7,1,2,['miami hip hop']
Mike Stern,0.294,0.62,462373.0,0.7859999999999999,0.7170000000000001,0.11199999999999999,-11.184000000000001,0.0417,120.444,0.688,37.0,1,1,2,"['jazz funk', 'jazz fusion', 'jazz guitar']"
Mike Taylor,0.35465,0.4775,352623.5,0.5579999999999999,0.1305,0.139,-10.456,0.07355,121.54700000000001,0.281,57.5,5,1,4,[]
Mike Vernon,0.0478,0.5479999999999999,249760.0,0.552,0.00168,0.0583,-11.248,0.13,174.585,0.8390000000000001,24.0,1,1,2,[]
Mike Wallace,0.946,0.768,56960.0,0.276,0.0,0.14,-15.772,0.9079999999999999,64.275,0.57,6.0,8,1,1,[]
Mike WiLL Made-It,0.15103746666666668,0.8163333333333331,211665.0,0.6283999999999998,7.637066666666666e-05,0.13329333333333332,-5.573466666666668,0.18164000000000005,134.14766666666665,0.39944,64.4,4,0,15,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
Mike Williams,0.0272,0.727,179217.0,0.912,0.000443,0.11800000000000001,-3.594,0.0377,126.023,0.6709999999999999,72.0,8,0,1,"['big room', 'deep big room', 'edm', 'electro house', 'future house', 'house', 'pop', 'pop edm', 'tropical house']"
Mikel Erentxun,0.054812,0.5755,218513.0,0.8535,0.005292450000000001,0.14205,-6.8825,0.03415,149.14499999999995,0.7285,55.5,2,1,4,"['cantautor', 'rock en espanol', 'spanish new wave', 'spanish pop']"
Mikey Dread,0.123195,0.74975,311083.5,0.6685,0.0148955,0.238025,-7.982,0.10315000000000002,142.94325,0.8494999999999999,39.25,6,1,8,"['dub', 'reggae', 'roots reggae']"
Mikhail Glinka,0.621,0.32799999999999996,365053.0,0.138,0.662,0.326,-18.719,0.0406,140.405,0.152,0.0,5,1,1,"['early romantic era', 'russian romanticism']"
Mikhail Ippolitov-Ivanov,0.619,0.325,219333.0,0.401,0.00158,0.19699999999999998,-13.732999999999999,0.0381,106.57799999999999,0.29,14.0,4,1,1,"['post-romantic era', 'russian romanticism']"
Mikhail Janshin,0.99,0.6208823529411763,284799.82352941175,0.2748058823529411,0.03313318588235295,0.1995882352941176,-10.894352941176471,0.6648235294117648,95.72970588235296,0.4823529411764706,0.0,8,1,17,[]
Mikhail Nazvanov,0.9874,0.631,423433.4,0.3310000000000001,0.10593938800000002,0.2322,-10.390800000000002,0.7449,127.80880000000002,0.518,0.0,9,1,5,[]
Mikhail Petrov,0.992,0.698,95361.0,0.0686,9.56e-06,0.6729999999999999,-18.43,0.168,72.616,0.685,1.0,9,1,1,[]
Mikhail Pletnev,0.994,0.2743333333333334,286675.33333333326,0.0063300000000000006,0.9146666666666668,0.09056666666666667,-31.105,0.05163333333333334,100.57733333333334,0.12666666666666668,46.66666666666666,1,0,6,['classical performance']
Miki Gavrielov,0.5389999999999999,0.5135,237429.0,0.4985,0.00037767,0.1185,-10.364999999999998,0.0262,103.8155,0.4785,40.5,2,1,4,"['classic israeli pop', 'israeli rock']"
Miki Howard,0.3050780000000001,0.5586,314413.2,0.5960000000000001,8.432e-06,0.13244,-10.7618,0.051579999999999994,92.0114,0.5222,35.4,7,1,10,"['funk', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'urban contemporary']"
Miki Matsubara,0.17600000000000002,0.6579999999999999,312293.0,0.747,8.49e-06,0.0789,-6.615,0.0431,108.259,0.792,52.0,5,1,2,"['future funk', 'japanese city pop']"
Mikis Theodorakis,0.474,0.45,241307.0,0.48,0.868,0.11900000000000001,-14.050999999999998,0.0549,82.932,0.5479999999999999,35.0,7,1,2,"['bouzouki', 'classic greek pop', 'entehno', 'greek contemporary classical', 'greek guitar']"
Mikky Ekko,0.7564000000000001,0.6254000000000002,221965.6,0.3932000000000001,4.986399999999998e-05,0.10892,-9.375,0.032159999999999994,118.3084,0.245,58.8,9,0,10,['nashville indie']
Miklos Rozsa conductin the Rome Symphony Orchestra,0.523,0.16899999999999998,291554.0,0.302,0.9420000000000001,0.128,-13.864,0.0365,112.928,0.0563,0.0,4,0,2,[]
Miklós Rózsa,0.8442467532467535,0.2774415584415585,148114.97402597402,0.2215792207792208,0.8016150649350647,0.2280545454545454,-17.807441558441557,0.04382077922077923,102.62412987012985,0.2168688311688312,11.701298701298699,0,1,77,"['classic soundtrack', 'soundtrack']"
Miky Woodz,0.14400000000000002,0.81,512093.0,0.631,1.32e-06,0.451,-6.541,0.0938,154.976,0.573,70.0,4,0,1,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']"
Mila J,0.21316666666666664,0.6953333333333332,205863.33333333328,0.6230000000000001,0.0,0.13299999999999998,-7.609333333333335,0.0549,108.44266666666664,0.4966666666666668,57.33333333333334,11,0,3,"['alternative r&b', 'deep pop r&b', 'hip pop', 'indie r&b', 'r&b', 'trap queen', 'urban contemporary']"
Milada Hausdorfová,0.9940000000000001,0.302,398773.0,0.0958,0.0523,0.147,-17.529,0.0454,135.285,0.0496,0.0,4,1,2,[]
Milan La Scala Chorus,0.9826666666666668,0.26583333333333337,312108.83333333326,0.08839999999999999,0.011734766666666669,0.1873,-18.165,0.05931666666666668,94.48933333333332,0.049533333333333325,0.16666666666666666,5,1,6,[]
Milan La Scala Philharmonic Orchestra,0.96,0.099,170400.0,0.0567,0.81,0.10400000000000001,-20.712,0.0398,82.744,0.0456,50.0,1,1,2,[]
Mild High Club,0.173252525,0.60625,176904.75,0.4945,0.0430305,0.184525,-8.931500000000002,0.0294,83.63050000000001,0.48925,62.5,5,1,8,"['indie garage rock', 'neo-psychedelic']"
Mildred Bailey,0.9684666666666668,0.5736666666666665,184630.06666666668,0.16532666666666665,0.013394452666666673,0.15336000000000005,-14.702000000000002,0.06491999999999999,101.49726666666666,0.44166666666666654,7.066666666666666,8,1,30,"['big band', 'stride', 'swing', 'torch song', 'vintage jazz', 'vocal jazz']"
Mildred Bailey & Her Orchestra,0.9354285714285714,0.6868571428571429,178548.57142857142,0.2501428571428571,0.027377227142857147,0.20650000000000004,-12.378857142857143,0.07562857142857142,121.78385714285713,0.5811428571428572,0.7142857142857143,10,1,14,[]
Mildred Bailey & Her Swing Band,0.9635,0.6705,187286.5,0.17550000000000002,0.0031264100000000005,0.134,-14.4865,0.05025,118.2415,0.5685,1.0,10,1,4,[]
Mildred Greenberg,0.982,0.215,176880.0,0.0732,0.0,0.159,-23.024,0.0506,74.786,0.0793,0.0,11,1,1,[]
Miles Davis,0.6557108101851847,0.4602206018518525,404023.44560185185,0.3082285648148146,0.2050730023148148,0.2197616898148148,-14.526619212962947,0.05457106481481477,113.55038194444448,0.4178601851851848,22.70023148148148,0,0,864,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet']"
Miles Davis And Milt Jackson Quintet,0.7104999999999999,0.4975000000000001,412813.0,0.2495,0.00347545,0.15405,-17.0125,0.0387,110.79700000000001,0.5525,25.5,5,1,4,[]
Miles Davis And Milt Jackson Sextet,0.6659999999999999,0.47100000000000003,495000.0,0.389,0.000266,0.115,-13.786,0.0346,117.89,0.848,9.0,5,0,2,[]
Miles Davis Quartet,0.6697692307692309,0.4964615384615386,252974.53846153853,0.3240230769230769,0.07198432615384616,0.1419846153846154,-14.323076923076925,0.05946923076923075,120.8806923076923,0.581692307692308,24.30769230769231,5,1,26,"['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz quartet']"
Miles Davis Quintet,0.7250361445783134,0.5118915662650604,372874.4337349398,0.4205855421686748,0.04594322457831322,0.19544819277108427,-10.537,0.04935903614457837,111.2098674698795,0.4646313253012046,23.614457831325307,5,1,166,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion']"
Miles Davis Sextet,0.6692631578947367,0.4692105263157896,308656.15789473685,0.4772105263157893,0.06617359684210528,0.2644263157894736,-10.88368421052632,0.03736315789473685,105.65173684210522,0.680684210526316,14.947368421052632,5,1,38,"['bebop', 'cool jazz', 'hard bop', 'jazz']"
Miles Jaye,0.15000000000000002,0.5820000000000001,330853.5,0.466,9.350000000000001e-05,0.16155,-12.914000000000001,0.048,103.4035,0.466,39.0,11,1,4,['urban contemporary']
Miles Kane,0.06896257142857143,0.3702857142857142,185596.1428571429,0.686285714285714,0.00010568571428571428,0.2135,-7.104571428571429,0.05078571428571428,125.86142857142856,0.5504285714285714,49.714285714285715,9,0,14,"['baroque pop', 'britpop', 'english indie rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']"
Miles Patrick,0.996,0.627,92239.0,0.11,0.953,0.12300000000000001,-19.809,0.0566,74.434,0.695,69.0,8,1,2,[]
Miley Cyrus,0.09438032876712332,0.5686164383561643,223135.3561643836,0.7358493150684932,8.239315068493153e-05,0.17055205479452054,-5.179520547945205,0.0639821917808219,132.08773972602742,0.4478630136986301,58.36986301369865,10,1,73,"['dance pop', 'pop', 'post-teen pop']"
Miliaris,0.971,0.316,96147.0,0.349,1.71e-06,0.146,-11.009,0.0321,110.292,0.8,0.0,5,1,1,[]
Milieris,0.995,0.324,173787.0,0.483,0.47600000000000003,0.618,-12.120999999999999,0.0496,76.301,0.711,0.0,5,1,1,[]
Milionário & José Rico,0.682,0.501,129071.0,0.374,0.0,0.276,-6.489,0.028999999999999998,166.69099999999997,0.813,59.0,0,1,2,"['sertanejo', 'sertanejo tradicional', 'sertanejo universitario']"
Milios,0.9940000000000001,0.2975,259688.5,0.3675,0.888,0.1635,-11.884,0.04005,87.667,0.6255,0.0,5,1,4,[]
Militza Miladinovich,0.987,0.39,162613.0,0.0858,1.24e-05,0.391,-23.44,0.0657,76.085,0.12,0.0,2,0,1,[]
Milky Chance,0.3389647058823529,0.7615294117647059,269187.35294117645,0.7285882352941176,0.02518767058823529,0.12491764705882355,-8.308705882352944,0.04638235294117647,110.94776470588236,0.7622941176470589,56.70588235294117,9,1,17,['german pop']
Millencolin,0.0016662500000000002,0.3395,145056.75,0.977,0.00022325,0.16162500000000002,-3.864,0.111375,160.60825000000003,0.5429999999999999,52.25,2,1,8,"['melodic hardcore', 'punk', 'skate punk']"
Milli Vanilli,0.024484285714285712,0.7942857142857142,293339.0,0.6471428571428571,0.02064357142857144,0.24675714285714284,-11.919285714285715,0.09647142857142857,95.35085714285714,0.6091428571428572,45.57142857142857,10,0,14,['new jack swing']
Millie Jackson,0.107475,0.58125,265407.0,0.4215000000000001,2.0375e-05,0.35949999999999993,-13.680750000000002,0.052525,126.054,0.48775,32.5,0,1,8,"['classic soul', 'motown', 'quiet storm', 'soul', 'soul blues', 'southern soul']"
Millie Small,0.16899999999999998,0.693,120373.0,0.441,0.000102,0.153,-13.275,0.0567,132.529,0.963,37.0,2,1,2,"['rock steady', 'ska', 'ska revival']"
Millonario,0.22699999999999998,0.742,214800.0,0.8109999999999999,6.670000000000001e-05,0.0582,-3.145,0.0912,174.03900000000004,0.9279999999999999,60.0,8,1,2,"['mexican hip hop', 'perreo']"
Milly Mathis,0.9775,0.6744999999999999,320400.0,0.5925,0.00148,0.1895,-10.665999999999999,0.7745,80.38550000000002,0.5870000000000001,0.0,7,1,4,[]
Milly Quezada,0.26175000000000004,0.59,262973.25,0.8545,0.0024118750000000004,0.368,-6.209,0.043775,137.29825,0.9109999999999999,35.0,5,1,4,"['dominican pop', 'latin', 'merengue', 'tropical']"
Milo,0.136,0.618,315565.0,0.67,0.00011599999999999999,0.16899999999999998,-8.033999999999999,0.15,143.059,0.214,51.0,4,0,1,"['latin viral pop', 'social media pop']"
Milo Greene,0.6629999999999999,0.38799999999999996,204213.0,0.595,5.5799999999999994e-05,0.17800000000000002,-9.799,0.0325,190.043,0.596,60.0,1,1,2,"['la indie', 'metropopolis', 'shimmer pop', 'stomp and holler']"
Milo Manheim,0.191,0.772,183799.0,0.8059999999999999,0.0,0.0685,-5.043,0.0367,113.024,0.5770000000000001,64.0,2,1,1,"['latin viral pop', 'social media pop']"
Milt Hinton,0.9,0.633,166067.0,0.132,0.622,0.33799999999999997,-14.174000000000001,0.0372,104.46600000000001,0.25,0.0,2,1,2,['jazz double bass']
Milt Jackson,0.824450980392157,0.5249215686274511,352197.58823529404,0.2698705882352941,0.1906905007843137,0.1377529411764706,-16.561352941176466,0.04410980392156864,117.80427450980395,0.507,14.764705882352946,0,1,51,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz vibraphone', 'soul jazz']"
